ID_INCIDENTE,PRIORIDAD,TIEMPO_RESOLUCION_MIN,TIPO_INCUMPLIMIENTO,ES_CAMBIO_AUTORIZADO,RIESGO_CRITICIDAD,NIVEL_MADUREZ,FECHA_REGISTRO
INC-F480DFBC,Media,433.37,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-25
INC-6C504AEC,Alta,141.96,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-19
INC-E2930CB7,Alta,453.93,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-20
INC-8FA06CF7,Media,471.62,Petición de Servicio,1,Medio,Nivel 3,2025-07-24
INC-F20065FB,Media,1130.2,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-30
INC-3642B613,Baja,1771.11,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-28
INC-07767FAB,Baja,704.87,Falla de Hardware,1,Bajo,Nivel 3,2025-09-14
INC-168D17D1,Baja,165.0,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-25
INC-91B6A6E2,Baja,2405.88,Falla de Hardware,1,Bajo,Nivel 3,2025-04-18
INC-06581939,Media,1406.57,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-15
INC-AE024147,Media,569.41,Falla de Hardware,1,Medio,Nivel 3,2025-09-08
INC-CA9B427B,Baja,1620.21,Petición de Servicio,1,Bajo,Nivel 3,2025-08-03
INC-4AEA60D9,Media,534.85,Error de Aplicación,1,Medio,Nivel 3,2025-06-20
INC-BFC1705B,Media,778.35,Petición de Servicio,1,Medio,Nivel 3,2025-06-25
INC-A0D88822,Alta,228.3,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-24
INC-3B3E2544,Media,1274.28,Petición de Servicio,1,Medio,Nivel 3,2025-08-15
INC-A20BB791,Media,757.62,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-03
INC-36C92BF7,Baja,2252.58,Petición de Servicio,1,Bajo,Nivel 3,2025-06-15
INC-6469DE4C,Media,250.95,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-11
INC-49096535,Media,1416.18,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-18
INC-AEE66155,Baja,1169.89,Petición de Servicio,1,Bajo,Nivel 3,2025-04-28
INC-9F71A968,Alta,63.01,Falla de Hardware,1,Alto,Nivel 3,2025-07-28
INC-B03A7448,Media,975.14,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-08
INC-BC762429,Alta,297.91,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-06
INC-04C9EB05,Baja,1863.61,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-20
INC-D9A34EC3,Baja,1893.21,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-18
INC-06637B4F,Media,1143.39,Error de Aplicación,1,Medio,Nivel 3,2025-06-03
INC-BC884FBA,Baja,941.99,Petición de Servicio,1,Bajo,Nivel 3,2025-07-13
INC-2342515E,Media,1191.95,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-17
INC-A3E8D330,Baja,2844.74,Petición de Servicio,1,Bajo,Nivel 3,2025-05-30
INC-056A30FC,Baja,1879.67,Error de Aplicación,1,Bajo,Nivel 3,2025-09-10
INC-0677FC25,Baja,2043.72,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-30
INC-6F594BC9,Alta,145.49,Petición de Servicio,1,Alto,Nivel 3,2025-06-10
INC-467CF8B7,Baja,3278.88,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-02
INC-2D973AAB,Baja,2274.07,Error de Aplicación,1,Bajo,Nivel 3,2025-06-02
INC-A61E9C91,Media,502.78,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-18
INC-194C0633,Baja,2623.41,Error de Aplicación,1,Bajo,Nivel 3,2025-08-07
INC-CC651683,Media,1434.11,Error de Aplicación,1,Medio,Nivel 3,2025-09-30
INC-8439D7DC,Baja,1948.1,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-10-06
INC-B731067F,Alta,444.31,Petición de Servicio,1,Alto,Nivel 3,2025-09-23
INC-C572CB9C,Baja,1569.07,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-29
INC-9962F5A5,Media,135.53,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-27
INC-A5824D55,Alta,121.91,Error de Aplicación,1,Alto,Nivel 3,2025-09-01
INC-10451D31,Alta,218.41,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-06
INC-DA82FAE5,Alta,128.84,Error de Aplicación,1,Alto,Nivel 3,2025-07-15
INC-0EDB3C4F,Media,60.31,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-06-10
INC-04021433,Media,1322.7,Error de Aplicación,1,Medio,Nivel 3,2025-09-11
INC-CEA66D2F,Media,1224.55,Error de Aplicación,1,Medio,Nivel 3,2025-05-03
INC-9ACACCD0,Media,1084.36,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-23
INC-98A9957B,Media,291.58,Petición de Servicio,1,Medio,Nivel 3,2025-08-27
INC-AE332771,Baja,625.53,Error de Aplicación,1,Bajo,Nivel 3,2025-09-14
INC-8E6B912E,Alta,60.42,Petición de Servicio,1,Alto,Nivel 3,2025-10-07
INC-D20E4BA1,Baja,3160.92,Error de Aplicación,1,Bajo,Nivel 3,2025-06-07
INC-7EB4463D,Baja,4020.99,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-01
INC-92E4C35D,Media,654.14,Error de Aplicación,1,Medio,Nivel 3,2025-10-07
INC-FE64123C,Media,224.41,Error de Aplicación,1,Medio,Nivel 3,2025-09-19
INC-8CFD2171,Baja,2272.05,Falla de Hardware,1,Bajo,Nivel 3,2025-07-22
INC-3719AA6B,Alta,186.97,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-10-04
INC-8AB977D1,Alta,198.67,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-17
INC-33BD639A,Alta,309.6,Petición de Servicio,1,Alto,Nivel 3,2025-06-03
INC-78ED0ECE,Baja,3138.62,Petición de Servicio,1,Bajo,Nivel 3,2025-05-15
INC-4E179E3E,Alta,79.77,Error de Aplicación,1,Alto,Nivel 3,2025-05-13
INC-4A97FEFC,Media,109.11,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-09
INC-CBDD0CCC,Baja,4296.19,Error de Aplicación,1,Bajo,Nivel 3,2025-07-29
INC-719F4F1C,Baja,1097.46,Falla de Hardware,1,Bajo,Nivel 3,2025-06-15
INC-E18EDB97,Media,134.29,Error de Aplicación,1,Medio,Nivel 3,2025-07-31
INC-3DDEC594,Alta,115.44,Falla de Hardware,1,Alto,Nivel 3,2025-06-24
INC-21B79DC2,Baja,283.62,Error de Aplicación,1,Bajo,Nivel 3,2025-08-08
INC-3C737780,Media,600.7,Petición de Servicio,1,Medio,Nivel 3,2025-05-07
INC-800F6BDE,Alta,391.08,Error de Aplicación,1,Alto,Nivel 3,2025-09-15
INC-92E92138,Alta,183.56,Petición de Servicio,1,Alto,Nivel 3,2025-07-27
INC-2C61AAE4,Baja,1985.57,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-25
INC-27F8CCB4,Media,992.31,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-20
INC-D1D40E52,Baja,2257.36,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-30
INC-7CBDFD29,Baja,3738.07,Error de Aplicación,1,Bajo,Nivel 3,2025-08-19
INC-F9B8FAE3,Media,1255.13,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-18
INC-C5C5FD4C,Media,73.68,Error de Aplicación,1,Medio,Nivel 3,2025-06-21
INC-B9F12390,Media,1133.7,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-07
INC-85621147,Media,695.81,Falla de Hardware,1,Medio,Nivel 3,2025-10-03
INC-8C14F909,Media,1424.6,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-25
INC-72C29FA5,Baja,2149.57,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-28
INC-5B569D5B,Media,1421.92,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-06
INC-880EDB98,Baja,3289.19,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-22
INC-995D3682,Media,403.07,Falla de Hardware,1,Medio,Nivel 3,2025-06-23
INC-7DB640E3,Media,802.99,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-06
INC-B657591C,Media,1429.15,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-30
INC-7A53E985,Media,1243.39,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-19
INC-94672E26,Baja,528.94,Falla de Hardware,1,Bajo,Nivel 3,2025-10-03
INC-78273756,Alta,347.87,Falla de Hardware,1,Alto,Nivel 3,2025-06-02
INC-9300A8A7,Media,536.9,Petición de Servicio,1,Medio,Nivel 3,2025-04-21
INC-F9CACAC3,Alta,33.14,Error de Aplicación,1,Alto,Nivel 3,2025-06-04
INC-861B8C9B,Media,616.8,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-08-18
INC-634365FA,Media,383.96,Petición de Servicio,1,Medio,Nivel 3,2025-05-23
INC-9D725DD9,Media,1190.04,Falla de Hardware,1,Medio,Nivel 3,2025-09-25
INC-F610A06D,Baja,1536.79,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-09
INC-198416EC,Media,1201.98,Falla de Hardware,1,Medio,Nivel 3,2025-05-05
INC-DC4A51FA,Baja,122.51,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-26
INC-B3C06929,Media,484.79,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-03
INC-10343CA4,Media,392.81,Petición de Servicio,1,Medio,Nivel 3,2025-07-24
INC-292ECF8E,Alta,135.11,Petición de Servicio,1,Alto,Nivel 3,2025-07-18
INC-3D91D7E1,Media,154.1,Petición de Servicio,1,Medio,Nivel 3,2025-05-28
INC-85708603,Media,318.23,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-17
INC-66B2EEC8,Media,826.66,Error de Aplicación,1,Medio,Nivel 3,2025-08-01
INC-C4C0F302,Alta,161.11,Error de Aplicación,1,Alto,Nivel 3,2025-06-27
INC-395A3154,Alta,217.83,Error de Aplicación,1,Alto,Nivel 3,2025-06-20
INC-70441DCD,Media,580.08,Falla de Hardware,1,Medio,Nivel 3,2025-08-03
INC-238562E8,Baja,3798.8,Falla de Hardware,1,Bajo,Nivel 3,2025-06-08
INC-A8281421,Media,1309.31,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-29
INC-9ABA904D,Media,740.28,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-27
INC-63765678,Alta,178.57,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-10
INC-4F25E7F4,Media,207.38,Falla de Hardware,1,Medio,Nivel 3,2025-05-14
INC-50140F81,Media,1375.7,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-17
INC-7B422BA0,Alta,57.1,Petición de Servicio,1,Alto,Nivel 3,2025-05-03
INC-99A84FDB,Media,470.76,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-06
INC-EBC7BF5E,Alta,164.13,Falla de Hardware,1,Alto,Nivel 3,2025-04-19
INC-796BA039,Alta,174.18,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-09-28
INC-756C4E3B,Alta,103.93,Petición de Servicio,1,Alto,Nivel 3,2025-09-06
INC-30B8D1E7,Alta,382.42,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-06
INC-85551AB7,Alta,85.12,Error de Aplicación,1,Alto,Nivel 3,2025-10-09
INC-D9A42010,Media,936.17,Falla de Hardware,1,Medio,Nivel 3,2025-08-30
INC-2399B0FD,Baja,640.15,Falla de Hardware,1,Bajo,Nivel 3,2025-09-04
INC-96C4076E,Media,157.34,Error de Aplicación,1,Medio,Nivel 3,2025-10-09
INC-5CC44AAF,Media,1315.01,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-19
INC-A7E76DE3,Media,322.38,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-28
INC-CEB5F7D4,Baja,3569.25,Falla de Hardware,1,Bajo,Nivel 3,2025-09-22
INC-63EB6CB8,Media,811.59,Error de Aplicación,1,Medio,Nivel 3,2025-07-30
INC-CA30B83F,Alta,65.04,Error de Aplicación,1,Alto,Nivel 3,2025-08-12
INC-92EBCEC4,Media,1378.52,Petición de Servicio,1,Medio,Nivel 3,2025-09-17
INC-C5C0B961,Alta,141.13,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-20
INC-FB969CBD,Media,1246.31,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-31
INC-8F734DCA,Media,292.96,Problema de Infraestructura (por cambio no aprobado),0,Alto,Nivel 3,2025-06-17
INC-0B4EAAC9,Baja,3706.56,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-14
INC-2391E824,Media,78.26,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-09
INC-9FC8B1A8,Baja,2269.48,Petición de Servicio,1,Bajo,Nivel 3,2025-04-29
INC-34BEB066,Baja,3351.66,Error de Aplicación,1,Bajo,Nivel 3,2025-06-24
INC-15EE0E8D,Alta,450.66,Cambio No Autorizado en HCE,0,Crítico,Nivel 3,2025-10-02
INC-9510DB7B,Media,1314.7,Falla de Hardware,1,Medio,Nivel 3,2025-07-02
INC-7DD45D7E,Media,1191.08,Error de Aplicación,1,Medio,Nivel 3,2025-04-17
INC-85E22D13,Media,1285.7,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-14
INC-AC50C62A,Media,334.92,Petición de Servicio,1,Medio,Nivel 3,2025-06-02
INC-A405A18D,Baja,1313.57,Error de Aplicación,1,Bajo,Nivel 3,2025-04-20
INC-57D30203,Baja,1333.67,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-13
INC-D89E308B,Media,580.33,Falla de Hardware,1,Medio,Nivel 3,2025-04-26
INC-6F7D5F2B,Media,602.78,Error de Aplicación,1,Medio,Nivel 3,2025-05-14
INC-B4089DB8,Baja,2407.13,Error de Aplicación,1,Bajo,Nivel 3,2025-08-15
INC-FBBE4985,Baja,791.5,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-20
INC-844A4DCE,Baja,3023.24,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-28
INC-52CC5675,Alta,105.4,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-18
INC-7968C9F7,Media,488.23,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-03
INC-262EC0B5,Alta,256.51,Petición de Servicio,1,Alto,Nivel 3,2025-06-17
INC-E8387E36,Media,1159.09,Petición de Servicio,1,Medio,Nivel 3,2025-10-13
INC-7B822266,Alta,362.76,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-10-09
INC-E1536D76,Media,950.84,Error de Aplicación,1,Medio,Nivel 3,2025-06-22
INC-D437EA05,Media,274.97,Falla de Hardware,1,Medio,Nivel 3,2025-10-07
INC-D4A26D1D,Alta,276.17,Petición de Servicio,1,Alto,Nivel 3,2025-06-29
INC-0D28EC4A,Media,180.68,Falla de Hardware,1,Medio,Nivel 3,2025-07-20
INC-A277BD46,Media,580.76,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-06
INC-3546A33C,Media,630.65,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-22
INC-BD821CB8,Alta,47.92,Petición de Servicio,1,Alto,Nivel 3,2025-09-05
INC-7CE1EC72,Media,438.1,Error de Aplicación,1,Medio,Nivel 3,2025-08-06
INC-A1B91F60,Baja,4133.73,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-25
INC-3BB96C54,Alta,459.13,Falla de Hardware,1,Alto,Nivel 3,2025-08-07
INC-2AB14077,Alta,188.55,Error de Aplicación,1,Alto,Nivel 3,2025-08-04
INC-22B18DB2,Media,119.48,Petición de Servicio,1,Medio,Nivel 3,2025-08-08
INC-C1AE19D7,Baja,872.2,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-22
INC-250A683B,Media,601.26,Petición de Servicio,1,Medio,Nivel 3,2025-08-20
INC-3AAB8A70,Media,1367.94,Error de Aplicación,1,Medio,Nivel 3,2025-07-11
INC-FB8792A6,Media,254.85,Error de Aplicación,1,Medio,Nivel 3,2025-05-05
INC-C76504D5,Media,1113.65,Error de Aplicación,1,Medio,Nivel 3,2025-06-24
INC-384F220B,Alta,78.91,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-04-26
INC-6BAB9B2D,Media,1414.14,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-24
INC-B70E8DC8,Baja,1722.79,Falla de Hardware,1,Bajo,Nivel 3,2025-09-04
INC-7BA6ED82,Media,1129.82,Error de Aplicación,1,Medio,Nivel 3,2025-08-22
INC-EE0A32C7,Baja,1558.88,Error de Aplicación,1,Bajo,Nivel 3,2025-07-24
INC-1D6E1216,Baja,2756.21,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-12
INC-0EF5AAC0,Alta,116.41,Falla de Hardware,1,Alto,Nivel 3,2025-05-18
INC-4600A16E,Baja,733.29,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-08-06
INC-898A1484,Alta,452.13,Falla de Hardware,1,Alto,Nivel 3,2025-05-10
INC-3F0E9211,Media,1326.35,Petición de Servicio,1,Medio,Nivel 3,2025-05-21
INC-84799C61,Alta,429.36,Error de Aplicación,1,Alto,Nivel 3,2025-07-08
INC-D5DD6CEF,Alta,311.45,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-25
INC-8BCB3911,Media,1175.41,Petición de Servicio,1,Medio,Nivel 3,2025-10-01
INC-2B9C6CAE,Media,155.27,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-03
INC-9350DCEE,Media,522.01,Error de Aplicación,1,Medio,Nivel 3,2025-10-05
INC-D5825B16,Media,492.91,Falla de Hardware,1,Medio,Nivel 3,2025-07-24
INC-7F4B92F8,Alta,316.04,Error de Aplicación,1,Alto,Nivel 3,2025-05-19
INC-A8C8D555,Alta,190.18,Error de Aplicación,1,Alto,Nivel 3,2025-06-11
INC-80000F11,Media,264.94,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-27
INC-D48490F8,Media,883.12,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-10
INC-F0F9E7C1,Baja,3540.41,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-04
INC-F0442A34,Media,587.33,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-28
INC-AD8ACEBC,Baja,675.53,Petición de Servicio,1,Bajo,Nivel 3,2025-04-27
INC-B8D53B51,Media,331.43,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-25
INC-260B56FD,Media,387.73,Petición de Servicio,1,Medio,Nivel 3,2025-09-03
INC-95ACDC33,Media,473.86,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-27
INC-0516F4BA,Media,947.06,Error de Aplicación,1,Medio,Nivel 3,2025-09-16
INC-BD9650D3,Media,889.3,Petición de Servicio,1,Medio,Nivel 3,2025-07-31
INC-18CEDB38,Baja,3043.54,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-19
INC-DF56BF97,Media,560.25,Petición de Servicio,1,Medio,Nivel 3,2025-04-19
INC-CCCCD66B,Baja,3580.79,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-09
INC-8A794A0A,Baja,977.17,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-19
INC-99E8EA7B,Baja,2089.97,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-14
INC-35FEFA69,Baja,3483.94,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-10-09
INC-3CA65405,Media,308.62,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-03
INC-F36851CF,Media,211.61,Falla de Hardware,1,Medio,Nivel 3,2025-08-01
INC-E8C8E5EC,Media,1279.48,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-01
INC-ABD650F4,Media,533.24,Petición de Servicio,1,Medio,Nivel 3,2025-08-28
INC-1F261022,Media,1003.74,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-05-06
INC-7AD64C3A,Baja,226.46,Error de Aplicación,1,Bajo,Nivel 3,2025-09-02
INC-88FDD00A,Media,1012.26,Falla de Hardware,1,Medio,Nivel 3,2025-07-21
INC-FD0F6846,Media,496.22,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-18
INC-D3619795,Alta,55.08,Falla de Hardware,1,Alto,Nivel 3,2025-09-18
INC-647A2FBB,Media,901.54,Falla de Hardware,1,Medio,Nivel 3,2025-05-07
INC-44B62386,Alta,138.36,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-08
INC-A667EEE5,Baja,1744.59,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-29
INC-BDC3323A,Media,171.2,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-11
INC-282B40A8,Alta,96.22,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-21
INC-5FEF7A6C,Alta,164.09,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-02
INC-EFB70E77,Media,183.87,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-19
INC-30374B75,Media,1316.94,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-12
INC-C48C853C,Media,68.34,Error de Aplicación,1,Medio,Nivel 3,2025-09-09
INC-CF558541,Alta,247.74,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-22
INC-B1A38568,Media,230.08,Petición de Servicio,1,Medio,Nivel 3,2025-08-19
INC-A0457F26,Media,484.6,Falla de Hardware,1,Medio,Nivel 3,2025-08-04
INC-EC47B933,Media,1337.96,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-23
INC-5CD154E1,Media,283.14,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-07
INC-7E3C13BD,Media,1392.85,Petición de Servicio,1,Medio,Nivel 3,2025-04-30
INC-AF88037C,Alta,122.61,Cambio No Autorizado en HCE,0,Crítico,Nivel 3,2025-07-16
INC-816B7851,Baja,3234.58,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-15
INC-4AD55974,Media,814.41,Petición de Servicio,1,Medio,Nivel 3,2025-08-18
INC-712D675C,Media,1280.58,Falla de Hardware,1,Medio,Nivel 3,2025-05-09
INC-CA820C32,Alta,279.3,Petición de Servicio,1,Alto,Nivel 3,2025-08-05
INC-95729DE6,Media,797.69,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-18
INC-4ABDA60E,Alta,117.96,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-20
INC-2E0A601C,Media,289.4,Petición de Servicio,1,Medio,Nivel 3,2025-10-08
INC-BF608ED8,Baja,3969.25,Petición de Servicio,1,Bajo,Nivel 3,2025-05-16
INC-DA7B6EAC,Media,512.42,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-09
INC-F30C283D,Alta,197.44,Falla de Hardware,1,Alto,Nivel 3,2025-07-15
INC-2646D28F,Alta,371.92,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-24
INC-D89A7516,Media,527.58,Petición de Servicio,1,Medio,Nivel 3,2025-07-08
INC-95CBC119,Alta,458.43,Error de Aplicación,1,Alto,Nivel 3,2025-05-13
INC-37B47063,Alta,362.07,Falla de Hardware,1,Alto,Nivel 3,2025-07-29
INC-7AD9D9FC,Baja,2629.2,Petición de Servicio,1,Bajo,Nivel 3,2025-08-10
INC-FC16C67F,Media,1275.64,Error de Aplicación,1,Medio,Nivel 3,2025-05-01
INC-44195107,Media,128.46,Falla de Hardware,1,Medio,Nivel 3,2025-04-19
INC-D62B172A,Baja,1199.66,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-26
INC-6C37503C,Alta,239.27,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-14
INC-804ACB90,Baja,1073.31,Falla de Hardware,1,Bajo,Nivel 3,2025-09-08
INC-8A7FE7FB,Media,1086.59,Falla de Hardware,1,Medio,Nivel 3,2025-08-22
INC-79EDFBB3,Baja,3980.67,Petición de Servicio,1,Bajo,Nivel 3,2025-04-27
INC-25479CFD,Media,644.8,Error de Aplicación,1,Medio,Nivel 3,2025-10-09
INC-547E0699,Baja,1556.96,Falla de Hardware,1,Bajo,Nivel 3,2025-08-27
INC-B2FB583E,Baja,4158.51,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-24
INC-0137DBE8,Media,673.9,Falla de Hardware,1,Medio,Nivel 3,2025-06-19
INC-C77992C3,Baja,2174.0,Falla de Hardware,1,Bajo,Nivel 3,2025-04-30
INC-CC397BE6,Media,545.28,Petición de Servicio,1,Medio,Nivel 3,2025-06-05
INC-6C0AF343,Media,1315.18,Falla de Hardware,1,Medio,Nivel 3,2025-09-17
INC-A5E45D76,Media,845.16,Error de Aplicación,1,Medio,Nivel 3,2025-06-27
INC-38A2AB47,Media,1111.8,Petición de Servicio,1,Medio,Nivel 3,2025-06-24
INC-30AD49C2,Alta,395.31,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-29
INC-78673633,Media,531.75,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-21
INC-F9611FA6,Media,658.5,Petición de Servicio,1,Medio,Nivel 3,2025-05-02
INC-B8B9D91D,Baja,3683.58,Error de Aplicación,1,Bajo,Nivel 3,2025-07-03
INC-AEFE6906,Baja,1645.67,Petición de Servicio,1,Bajo,Nivel 3,2025-07-26
INC-3A6B104C,Media,1155.63,Petición de Servicio,1,Medio,Nivel 3,2025-06-11
INC-F0BD6947,Media,1358.57,Petición de Servicio,1,Medio,Nivel 3,2025-07-30
INC-B99C2437,Media,920.03,Petición de Servicio,1,Medio,Nivel 3,2025-08-26
INC-2029A573,Alta,363.73,Falla de Hardware,1,Alto,Nivel 3,2025-06-03
INC-76DEB5D9,Alta,392.29,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-03
INC-54F575E4,Media,1226.15,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-05
INC-3EF1A8BF,Media,605.17,Error de Aplicación,1,Medio,Nivel 3,2025-09-27
INC-9A42181E,Baja,335.31,Falla de Hardware,1,Bajo,Nivel 3,2025-06-25
INC-1D4C65E0,Media,614.59,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-05
INC-D680E679,Media,989.78,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-18
INC-473A935A,Media,681.48,Petición de Servicio,1,Medio,Nivel 3,2025-05-24
INC-E598B0BA,Alta,367.03,Error en Plataforma Cloud (sin control),0,Crítico,Nivel 3,2025-07-26
INC-02FB445E,Media,552.64,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-17
INC-2116973A,Media,935.95,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-15
INC-C70A6995,Media,317.26,Falla de Hardware,1,Medio,Nivel 3,2025-06-03
INC-FAE877EC,Media,1094.13,Falla de Hardware,1,Medio,Nivel 3,2025-04-26
INC-6495B25B,Baja,2411.92,Error de Aplicación,1,Bajo,Nivel 3,2025-05-22
INC-1956D19B,Baja,977.07,Petición de Servicio,1,Bajo,Nivel 3,2025-09-20
INC-9F66533B,Media,462.84,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-20
INC-9A4E523F,Media,1093.08,Petición de Servicio,1,Medio,Nivel 3,2025-05-30
